"","comparison","ROI","Chisq","Chisq diff","Pr(>Chisq)","LRT_p05"
"833","uncon_v_con","lh_insula",263.873738966321,229.122790720525,2.29681503669543e-28,"sig"
"134","uncon","rh_bankssts",33.7209514875863,NA,NA,NA
"234","uncon_v_timecon","rh_bankssts",78.5400504809882,44.8190989934019,0.00116751524497967,"sig"
"334","timecon_v_con","rh_bankssts",508.690029793365,430.149979312377,1.11208625188407e-78,"sig"
"534","uncon_v_errcon","rh_bankssts",461.212531220451,427.491579732864,3.97455322498523e-78,"sig"
"634","errcon_v_con","rh_bankssts",508.690029793365,47.4774985729148,0.000503377229009429,"sig"
"834","uncon_v_con","rh_bankssts",508.690029793365,474.969078305779,8.90831300134027e-76,"sig"
"135","uncon","rh_caudalanteriorcingulate",35.3643737439659,NA,NA,NA
"235","uncon_v_timecon","rh_caudalanteriorcingulate",80.0669812555998,44.7026075116339,0.00121063154086496,"sig"
"335","timecon_v_con","rh_caudalanteriorcingulate",454.942294944233,374.875313688633,3.26631097134773e-67,"sig"
"535","uncon_v_errcon","rh_caudalanteriorcingulate",410.624414889167,375.260041145202,2.71958190978806e-67,"sig"
"635","errcon_v_con","rh_caudalanteriorcingulate",454.942294944233,44.3178800550652,0.00136415638009417,"sig"
"835","uncon_v_con","rh_caudalanteriorcingulate",454.942294944233,419.577921200267,9.11156008695643e-65,"sig"
"136","uncon","rh_caudalmiddlefrontal",44.9137950168791,NA,NA,NA
"236","uncon_v_timecon","rh_caudalmiddlefrontal",64.747370872744,19.8335758558649,0.468382722315783,"nonsig"
"336","timecon_v_con","rh_caudalmiddlefrontal",427.491515911931,362.744145039187,1.04822375849734e-64,"sig"
"536","uncon_v_errcon","rh_caudalmiddlefrontal",407.0394580417,362.125663024821,1.40644889368606e-64,"sig"
"636","errcon_v_con","rh_caudalmiddlefrontal",427.491515911931,20.452057870231,0.429989474978009,"nonsig"
"836","uncon_v_con","rh_caudalmiddlefrontal",427.491515911931,382.577720895052,1.72373638619807e-57,"sig"
"137","uncon","rh_cuneus",99.7616083988966,NA,NA,NA
"237","uncon_v_timecon","rh_cuneus",178.49408533364,78.7324769347429,6.43637319174678e-09,"sig"
"337","timecon_v_con","rh_cuneus",505.164552309944,326.670466976305,2.7978098506321e-57,"sig"
"537","uncon_v_errcon","rh_cuneus",422.103015192964,322.341406794067,2.16298415233891e-56,"sig"
"637","errcon_v_con","rh_cuneus",505.164552309944,83.0615371169804,1.17933074164321e-09,"sig"
"837","uncon_v_con","rh_cuneus",505.164552309944,405.402943911048,5.69584913648559e-62,"sig"
"138","uncon","rh_entorhinal",52.2902381424018,NA,NA,NA
"238","uncon_v_timecon","rh_entorhinal",93.2810197815977,40.9907816391959,0.00373540038097604,"sig"
"338","timecon_v_con","rh_entorhinal",221.848111221117,128.56709143952,7.23474740813672e-18,"sig"
"538","uncon_v_errcon","rh_entorhinal",179.025360310424,126.735122168022,1.59263949570486e-17,"sig"
"638","errcon_v_con","rh_entorhinal",221.848111221117,42.8227509106934,0.00215746557181457,"sig"
"838","uncon_v_con","rh_entorhinal",221.848111221117,169.557873078715,6.94577052471678e-18,"sig"
"139","uncon","rh_fusiform",20.5956160447077,NA,NA,NA
"239","uncon_v_timecon","rh_fusiform",40.6307154756898,20.0350994309821,0.455736004582388,"nonsig"
"339","timecon_v_con","rh_fusiform",659.657974517002,619.027259041312,2.81232957391783e-118,"sig"
"539","uncon_v_errcon","rh_fusiform",640.814544808174,620.218928763466,1.57685146756766e-118,"sig"
"639","errcon_v_con","rh_fusiform",659.657974517002,18.8434297088279,0.53202324128529,"nonsig"
"839","uncon_v_con","rh_fusiform",659.657974517002,639.062358472294,5.70902621099683e-109,"sig"
"140","uncon","rh_inferiorparietal",32.6151598839328,NA,NA,NA
"240","uncon_v_timecon","rh_inferiorparietal",63.532039778934,30.9168798950012,0.0562973837828574,"nonsig"
"340","timecon_v_con","rh_inferiorparietal",1172.19734226328,1108.66530248435,2.49836219292524e-222,"sig"
"540","uncon_v_errcon","rh_inferiorparietal",1140.60901356192,1107.99385367799,3.47612225137203e-222,"sig"
"640","errcon_v_con","rh_inferiorparietal",1172.19734226328,31.5883287013608,0.047887296922732,"sig"
"840","uncon_v_con","rh_inferiorparietal",1172.19734226328,1139.58218237935,6.77762797107543e-213,"sig"
"141","uncon","rh_inferiortemporal",30.4547656485255,NA,NA,NA
"241","uncon_v_timecon","rh_inferiortemporal",53.0111423224919,22.5563766739664,0.311098430972307,"nonsig"
"341","timecon_v_con","rh_inferiortemporal",880.715147947495,827.704005625003,1.85236435344063e-162,"sig"
"541","uncon_v_errcon","rh_inferiortemporal",856.622406218274,826.167640569749,3.92735196179262e-162,"sig"
"641","errcon_v_con","rh_inferiortemporal",880.715147947495,24.0927417292202,0.238364481124861,"nonsig"
"841","uncon_v_con","rh_inferiortemporal",880.715147947495,850.260382298969,1.75765319700029e-152,"sig"
"142","uncon","rh_isthmuscingulate",89.0691841361378,NA,NA,NA
"242","uncon_v_timecon","rh_isthmuscingulate",125.724938288418,36.65575415228,0.0128646845603907,"sig"
"342","timecon_v_con","rh_isthmuscingulate",553.050482303982,427.325544015564,4.30359566954508e-78,"sig"
"542","uncon_v_errcon","rh_isthmuscingulate",519.254524775464,430.185340639326,1.09340138281227e-78,"sig"
"642","errcon_v_con","rh_isthmuscingulate",553.050482303982,33.7959575285179,0.0275385414997612,"sig"
"842","uncon_v_con","rh_isthmuscingulate",553.050482303982,463.981298167844,1.39160399370069e-73,"sig"
"143","uncon","rh_lateraloccipital",56.0172114299612,NA,NA,NA
"243","uncon_v_timecon","rh_lateraloccipital",108.002167549868,51.9849561199065,0.000114435066987207,"sig"
"343","timecon_v_con","rh_lateraloccipital",790.71382551438,682.711657964512,1.00396561801119e-131,"sig"
"543","uncon_v_errcon","rh_lateraloccipital",739.381983161711,683.36477173175,7.305050560982e-132,"sig"
"643","errcon_v_con","rh_lateraloccipital",790.71382551438,51.331842352669,0.000142393208969161,"sig"
"843","uncon_v_con","rh_lateraloccipital",790.71382551438,734.696614084419,1.37101515841578e-128,"sig"
"144","uncon","rh_lateralorbitofrontal",36.8405296584544,NA,NA,NA
"244","uncon_v_timecon","rh_lateralorbitofrontal",68.8186856573975,31.9781559989431,0.0435316322060303,"sig"
"344","timecon_v_con","rh_lateralorbitofrontal",404.371767471315,335.553081813918,4.1897112170244e-59,"sig"
"544","uncon_v_errcon","rh_lateralorbitofrontal",372.364049444094,335.52351978564,4.24875000507961e-59,"sig"
"644","errcon_v_con","rh_lateralorbitofrontal",404.371767471315,32.0077180272212,0.0432161456535333,"sig"
"844","uncon_v_con","rh_lateralorbitofrontal",404.371767471315,367.531237812861,1.49496127111591e-54,"sig"
"145","uncon","rh_lingual",52.6823096311863,NA,NA,NA
"245","uncon_v_timecon","rh_lingual",97.9160499514029,45.2337403202166,0.00102570098746496,"sig"
"345","timecon_v_con","rh_lingual",432.612176660335,334.696126708932,6.28545656029875e-59,"sig"
"545","uncon_v_errcon","rh_lingual",386.63358604747,333.951276416284,8.94180396644762e-59,"sig"
"645","errcon_v_con","rh_lingual",432.612176660335,45.9785906128652,0.000811490491789458,"sig"
"845","uncon_v_con","rh_lingual",432.612176660335,379.929867029149,5.68154083329974e-57,"sig"
"146","uncon","rh_medialorbitofrontal",25.9348675243083,NA,NA,NA
"246","uncon_v_timecon","rh_medialorbitofrontal",47.2296073599891,21.2947398356808,0.37997062911591,"nonsig"
"346","timecon_v_con","rh_medialorbitofrontal",295.316823067747,248.087215707758,2.77571013359964e-41,"sig"
"546","uncon_v_errcon","rh_medialorbitofrontal",277.53030490332,251.595437379012,5.44495009566846e-42,"sig"
"646","errcon_v_con","rh_medialorbitofrontal",295.316823067747,17.7865181644273,0.601468977771821,"nonsig"
"846","uncon_v_con","rh_medialorbitofrontal",295.316823067747,269.381955543439,8.75434221739091e-36,"sig"
"147","uncon","rh_middletemporal",23.4404722695158,NA,NA,NA
"247","uncon_v_timecon","rh_middletemporal",68.1635478051092,44.7230755355934,0.00120294671854033,"sig"
"347","timecon_v_con","rh_middletemporal",1736.09114372396,1667.92759591885,0,"sig"
"547","uncon_v_errcon","rh_middletemporal",1688.31203719415,1664.87156492463,0,"sig"
"647","errcon_v_con","rh_middletemporal",1736.09114372396,47.7791065298102,0.000456822483723581,"sig"
"847","uncon_v_con","rh_middletemporal",1736.09114372396,1712.65067145444,0,"sig"
"148","uncon","rh_parahippocampal",29.1615236115687,NA,NA,NA
"248","uncon_v_timecon","rh_parahippocampal",69.1469549655568,39.9854313539881,0.00501663872390445,"sig"
"348","timecon_v_con","rh_parahippocampal",173.726470680885,104.579515715328,1.89186591008581e-13,"sig"
"548","uncon_v_errcon","rh_parahippocampal",133.554539707902,104.393016096334,2.04439432668232e-13,"sig"
"648","errcon_v_con","rh_parahippocampal",173.726470680885,40.1719309729823,0.0047512362623466,"sig"
"848","uncon_v_con","rh_parahippocampal",173.726470680885,144.564947069316,9.42627739466976e-14,"sig"
"149","uncon","rh_paracentral",59.4265868399646,NA,NA,NA
"249","uncon_v_timecon","rh_paracentral",81.5560476520778,22.1294608121132,0.333527279696378,"nonsig"
"349","timecon_v_con","rh_paracentral",607.07926879076,525.523221138682,1.3045251786251e-98,"sig"
"549","uncon_v_errcon","rh_paracentral",585.441157706834,526.014570866869,1.02895345403858e-98,"sig"
"649","errcon_v_con","rh_paracentral",607.07926879076,21.6381110839261,0.360466089350929,"nonsig"
"849","uncon_v_con","rh_paracentral",607.07926879076,547.652681950795,2.17155404576949e-90,"sig"
"150","uncon","rh_parsopercularis",59.3516052432435,NA,NA,NA
"250","uncon_v_timecon","rh_parsopercularis",90.5386342002585,31.187028957015,0.0527692852501425,"nonsig"
"350","timecon_v_con","rh_parsopercularis",713.088751085317,622.550116885059,5.08387850658147e-119,"sig"
"550","uncon_v_errcon","rh_parsopercularis",684.116757360322,624.765152117079,1.73397626451911e-119,"sig"
"650","errcon_v_con","rh_parsopercularis",713.088751085317,28.9719937249954,0.0883122758348705,"nonsig"
"850","uncon_v_con","rh_parsopercularis",713.088751085317,653.737145842074,5.71083190196245e-112,"sig"
"151","uncon","rh_parsorbitalis",26.1013244759289,NA,NA,NA
"251","uncon_v_timecon","rh_parsorbitalis",50.7143155470099,24.612991071081,0.216639942867265,"nonsig"
"351","timecon_v_con","rh_parsorbitalis",329.613081311213,278.898765764203,1.60930164109794e-47,"sig"
"551","uncon_v_errcon","rh_parsorbitalis",304.247186556416,278.145862080487,2.28898173011498e-47,"sig"
"651","errcon_v_con","rh_parsorbitalis",329.613081311213,25.3658947547971,0.187789685556665,"nonsig"
"851","uncon_v_con","rh_parsorbitalis",329.613081311213,303.511756835284,3.21781723709603e-42,"sig"
"152","uncon","rh_parstriangularis",32.8338413374796,NA,NA,NA
"252","uncon_v_timecon","rh_parstriangularis",59.2356458450949,26.4018045076153,0.15294782882617,"nonsig"
"352","timecon_v_con","rh_parstriangularis",586.258854170883,527.023208325788,6.32166342950165e-99,"sig"
"552","uncon_v_errcon","rh_parstriangularis",561.711336408313,528.877495070834,2.58138528700979e-99,"sig"
"652","errcon_v_con","rh_parstriangularis",586.258854170883,24.5475177625697,0.219292986955199,"nonsig"
"852","uncon_v_con","rh_parstriangularis",586.258854170883,553.425012833403,1.4774331333284e-91,"sig"
"153","uncon","rh_pericalcarine",76.7431811382587,NA,NA,NA
"253","uncon_v_timecon","rh_pericalcarine",116.466644053209,39.7234629149504,0.00541317247745681,"sig"
"353","timecon_v_con","rh_pericalcarine",271.036558655899,154.56991460269,8.34872295699803e-23,"sig"
"553","uncon_v_errcon","rh_pericalcarine",231.178559951813,154.435378813554,8.86092167745905e-23,"sig"
"653","errcon_v_con","rh_pericalcarine",271.036558655899,39.8579987040864,0.00520597361573872,"sig"
"853","uncon_v_con","rh_pericalcarine",271.036558655899,194.29337751764,3.79293668563002e-22,"sig"
"154","uncon","rh_postcentral",35.4131113840852,NA,NA,NA
"254","uncon_v_timecon","rh_postcentral",72.6800431139915,37.2669317299063,0.0108685927235403,"sig"
"354","timecon_v_con","rh_postcentral",652.029445684234,579.349402570243,6.4115909703504e-110,"sig"
"554","uncon_v_errcon","rh_postcentral",611.768981780806,576.355870396721,2.73417486554278e-109,"sig"
"654","errcon_v_con","rh_postcentral",652.029445684234,40.2604639034278,0.00462994637140436,"sig"
"854","uncon_v_con","rh_postcentral",652.029445684234,616.616334300149,2.17075943516338e-104,"sig"
"155","uncon","rh_posteriorcingulate",59.5172100970223,NA,NA,NA
"255","uncon_v_timecon","rh_posteriorcingulate",95.2647339520535,35.7475238550312,0.01646583499174,"sig"
"355","timecon_v_con","rh_posteriorcingulate",579.924235056928,484.659501104874,4.71834377056528e-90,"sig"
"555","uncon_v_errcon","rh_posteriorcingulate",544.368987431505,484.851777334483,4.3011153652943e-90,"sig"
"655","errcon_v_con","rh_posteriorcingulate",579.924235056928,35.5552476254225,0.0173387793352315,"sig"
"855","uncon_v_con","rh_posteriorcingulate",579.924235056928,520.407024959905,6.81859111132698e-85,"sig"
"156","uncon","rh_precentral",19.841111412273,NA,NA,NA
"256","uncon_v_timecon","rh_precentral",52.9662225587439,33.1251111464709,0.032689194120623,"sig"
"356","timecon_v_con","rh_precentral",479.439556823699,426.473334264956,6.47323666651198e-78,"sig"
"556","uncon_v_errcon","rh_precentral",444.602650491892,424.761539079619,1.46956628247853e-77,"sig"
"656","errcon_v_con","rh_precentral",479.439556823699,34.8369063318078,0.0209903047948766,"sig"
"856","uncon_v_con","rh_precentral",479.439556823699,459.598445411426,1.04061324161017e-72,"sig"
"157","uncon","rh_precuneus",77.2408718021922,NA,NA,NA
"257","uncon_v_timecon","rh_precuneus",113.007918906076,35.7670471038834,0.0163795024617979,"sig"
"357","timecon_v_con","rh_precuneus",701.259871354904,588.251952448828,8.57428288106705e-112,"sig"
"557","uncon_v_errcon","rh_precuneus",663.506500101267,586.265628299075,2.24568187093401e-111,"sig"
"657","errcon_v_con","rh_precuneus",701.259871354904,37.7533712536367,0.00949029996285251,"sig"
"857","uncon_v_con","rh_precuneus",701.259871354904,624.018999552712,6.71862741543796e-106,"sig"
"158","uncon","rh_rostralanteriorcingulate",20.0830164055268,NA,NA,NA
"258","uncon_v_timecon","rh_rostralanteriorcingulate",43.8691299983843,23.7861135928576,0.251860064934633,"nonsig"
"358","timecon_v_con","rh_rostralanteriorcingulate",440.008997439823,396.139867441439,1.29125696173179e-71,"sig"
"558","uncon_v_errcon","rh_rostralanteriorcingulate",414.451525061999,394.368508656472,3.00769148307112e-71,"sig"
"658","errcon_v_con","rh_rostralanteriorcingulate",440.008997439823,25.5574723778249,0.180929489271549,"nonsig"
"858","uncon_v_con","rh_rostralanteriorcingulate",440.008997439823,419.925981034297,7.77712935950381e-65,"sig"
"159","uncon","rh_rostralmiddlefrontal",26.8407947808426,NA,NA,NA
"259","uncon_v_timecon","rh_rostralmiddlefrontal",40.7476642018275,13.9068694209849,0.835186291335624,"nonsig"
"359","timecon_v_con","rh_rostralmiddlefrontal",635.81123150573,595.063567303902,3.15441273705556e-113,"sig"
"559","uncon_v_errcon","rh_rostralmiddlefrontal",621.210686943369,594.369892162527,4.41575353266212e-113,"sig"
"659","errcon_v_con","rh_rostralmiddlefrontal",635.81123150573,14.6005445623608,0.798790160799837,"nonsig"
"859","uncon_v_con","rh_rostralmiddlefrontal",635.81123150573,608.970436724887,7.83962687403699e-103,"sig"
"160","uncon","rh_superiorfrontal",26.9054984139066,NA,NA,NA
"260","uncon_v_timecon","rh_superiorfrontal",43.5595116683836,16.6540132544769,0.675312156849496,"nonsig"
"360","timecon_v_con","rh_superiorfrontal",444.186739404349,400.627227735966,1.51493141467466e-72,"sig"
"560","uncon_v_errcon","rh_superiorfrontal",427.222750620193,400.317252206286,1.75668364961526e-72,"sig"
"660","errcon_v_con","rh_superiorfrontal",444.186739404349,16.9639887841567,0.655310767739146,"nonsig"
"860","uncon_v_con","rh_superiorfrontal",444.186739404349,417.281240990443,2.58972931150191e-64,"sig"
"161","uncon","rh_superiorparietal",48.3532481524054,NA,NA,NA
"261","uncon_v_timecon","rh_superiorparietal",95.066894325641,46.7136461732356,0.000642711394686257,"sig"
"361","timecon_v_con","rh_superiorparietal",471.111581461172,376.044687135531,1.87170552511206e-67,"sig"
"561","uncon_v_errcon","rh_superiorparietal",423.843862939615,375.490614787209,2.43680801340589e-67,"sig"
"661","errcon_v_con","rh_superiorparietal",471.111581461172,47.2677185215576,0.000538427307233606,"sig"
"861","uncon_v_con","rh_superiorparietal",471.111581461172,422.758333308767,2.142717420746e-65,"sig"
"162","uncon","rh_superiortemporal",43.4053806734681,NA,NA,NA
"262","uncon_v_timecon","rh_superiortemporal",71.4470052529508,28.0416245794827,0.108417685169848,"nonsig"
"362","timecon_v_con","rh_superiortemporal",653.795069559059,582.348064306108,1.49941606283603e-110,"sig"
"562","uncon_v_errcon","rh_superiortemporal",624.960793788934,581.555413115466,2.20160355633416e-110,"sig"
"662","errcon_v_con","rh_superiortemporal",653.795069559059,28.8342757701245,0.0910741548505403,"nonsig"
"862","uncon_v_con","rh_superiortemporal",653.795069559059,610.389688885591,4.02949476323334e-103,"sig"
"163","uncon","rh_supramarginal",47.451800423393,NA,NA,NA
"263","uncon_v_timecon","rh_supramarginal",75.9717104579488,28.5199100345558,0.0976519314679449,"nonsig"
"363","timecon_v_con","rh_supramarginal",582.393839184939,506.42212872699,1.31542297944734e-94,"sig"
"563","uncon_v_errcon","rh_supramarginal",553.31082463822,505.859024214827,1.72588212368508e-94,"sig"
"663","errcon_v_con","rh_supramarginal",582.393839184939,29.0830145467195,0.0861376129689605,"nonsig"
"863","uncon_v_con","rh_supramarginal",582.393839184939,534.942038761546,8.01390179270943e-88,"sig"
"164","uncon","rh_frontalpole",34.8156116159954,NA,NA,NA
"264","uncon_v_timecon","rh_frontalpole",71.1152820561553,36.2996704401599,0.0141794083754426,"sig"
"364","timecon_v_con","rh_frontalpole",508.665848702421,437.550566646265,3.20242474924499e-80,"sig"
"564","uncon_v_errcon","rh_frontalpole",451.39718017337,416.581568557375,7.3758941133321e-76,"sig"
"664","errcon_v_con","rh_frontalpole",508.665848702421,57.2686685290504,1.86860560172011e-05,"sig"
"864","uncon_v_con","rh_frontalpole",508.665848702421,473.850237086425,1.4906531550885e-75,"sig"
"165","uncon","rh_temporalpole",31.4404951171217,NA,NA,NA
"265","uncon_v_timecon","rh_temporalpole",64.2356223077773,32.7951271906556,0.0355285184576768,"sig"
"365","timecon_v_con","rh_temporalpole",178.756979722724,114.521357414947,2.92154707626372e-15,"sig"
"565","uncon_v_errcon","rh_temporalpole",145.319452039465,113.878956922343,3.83316519515449e-15,"sig"
"665","errcon_v_con","rh_temporalpole",178.756979722724,33.4375276832594,0.0301911052363245,"sig"
"865","uncon_v_con","rh_temporalpole",178.756979722724,147.316484605603,3.38594710868815e-14,"sig"
"166","uncon","rh_transversetemporal",28.3845499074972,NA,NA,NA
"266","uncon_v_timecon","rh_transversetemporal",69.041868382,40.6573184745028,0.00412136384212191,"sig"
"366","timecon_v_con","rh_transversetemporal",486.181631152198,417.139762770198,5.64692756895881e-76,"sig"
"566","uncon_v_errcon","rh_transversetemporal",446.041846840237,417.657296932739,4.40812027629317e-76,"sig"
"666","errcon_v_con","rh_transversetemporal",486.181631152198,40.1397843119611,0.0047960159085867,"sig"
"866","uncon_v_con","rh_transversetemporal",486.181631152198,457.7970812447,2.37792410664935e-72,"sig"
"167","uncon","rh_insula",34.3710290173553,NA,NA,NA
"267","uncon_v_timecon","rh_insula",54.6368339271197,20.2658049097644,0.441416618981758,"nonsig"
"367","timecon_v_con","rh_insula",213.75938589887,159.12255197175,1.10893044525694e-23,"sig"
"567","uncon_v_errcon","rh_insula",195.366467443084,160.995438425729,4.82307737503108e-24,"sig"
"667","errcon_v_con","rh_insula",213.75938589887,18.3929184557861,0.561541922989036,"nonsig"
"867","uncon_v_con","rh_insula",213.75938589887,179.388356881515,1.46395537716387e-19,"sig"
